EmployeeID,Age,Gender,Country,JobRole,Department,YearsAtCompany,TeamSize,SalaryRange,WorkHoursPerWeek,RemoteWork,CommuteTime,ScheduleFlexibilityScore,CanAdjustWorkHours,DependentsCount,CareHoursPerWeek,JobSatisfaction,StressLevel,SleepHours,PhysicalActivityHrs,HasMentalHealthSupport,HasTherapyAccess,MentalHealthDaysTaken,ManagerSupportScore,FeelsSafeRaisingConcerns,WorkplaceInclusionScore,ProductivityScore,CareerGrowthScore,WorkLifeBalanceScore,BurnoutRisk
3291,31,Female,UK,HR,Operations,19,21,Low,47,1,91,3,0,0,30,8,1,8.1,4.3,0,0,11,4,0,1,1,8,8,0
3292,45,Female,India,HR,HR,23,23,Low,48,0,21,4,1,2,11,7,10,6.1,0.2,0,1,0,8,1,5,4,3,7,1
3293,56,Female,Germany,Manager,Operations,3,12,Low,53,1,92,10,0,1,32,5,8,7.7,4.6,1,1,8,4,1,8,10,8,9,0
3294,47,Female,Canada,Analyst,Tech,1,5,Low,38,0,62,9,0,0,37,10,9,5.6,0.1,1,1,6,3,1,4,9,2,8,1
3295,58,Female,Canada,Designer,HR,25,20,Medium,41,1,34,10,1,2,31,3,2,4.5,3.1,1,1,0,5,0,5,10,10,9,0
3296,59,Female,India,Designer,Operations,12,23,Low,60,1,54,1,0,0,1,9,4,7.9,3.4,0,1,13,4,0,8,6,3,2,1
3297,42,Female,USA,Analyst,Tech,29,21,Low,55,1,19,5,1,1,22,4,6,5.0,4.6,1,0,14,5,0,5,2,1,7,1
3298,42,Female,India,Analyst,HR,15,7,Medium,45,0,4,8,0,2,31,6,2,4.6,4.6,1,0,3,9,1,4,6,1,9,0
3299,31,Female,India,Analyst,Operations,21,13,Low,45,1,38,10,1,3,14,4,7,5.9,2.5,0,1,4,3,1,4,9,4,9,0
3300,59,Female,Canada,Analyst,Tech,1,12,Medium,56,0,62,7,1,0,39,9,6,6.0,0.4,1,1,1,2,1,6,1,5,8,1
3301,25,Female,Germany,Developer,Tech,18,19,Low,53,1,107,4,1,2,39,4,8,4.8,4.2,1,1,2,2,1,10,5,3,1,1
3302,41,Female,India,Designer,Finance,16,6,High,54,1,31,7,1,1,7,8,7,7.8,3.1,0,0,1,9,0,1,8,2,3,0
3303,38,Female,USA,Developer,Finance,4,23,Low,63,1,102,1,1,1,21,3,10,6.1,2.0,1,1,13,7,0,4,7,1,8,1
3304,28,Female,UK,HR,Operations,24,20,High,57,1,62,6,0,1,37,8,1,6.5,1.4,1,0,3,10,0,1,10,3,3,0
3305,25,Female,India,HR,Operations,17,20,Low,58,1,73,9,1,0,33,3,10,5.6,0.7,0,0,6,4,1,6,2,1,4,1
3306,50,Female,India,Designer,Operations,27,3,Medium,43,1,39,3,0,1,0,5,10,6.5,1.8,0,1,4,6,1,8,8,10,10,0
3307,35,Female,USA,HR,Tech,22,16,Low,50,0,16,4,1,2,9,1,5,7.6,2.8,1,1,13,10,1,4,9,10,2,0
3308,24,Female,Germany,Analyst,Operations,20,10,Medium,50,0,100,8,1,1,39,6,6,8.1,2.9,0,0,6,6,1,8,10,6,3,0
3309,45,Female,India,Developer,Tech,17,4,Low,63,0,78,5,1,0,15,2,7,8.4,3.5,1,1,11,3,1,2,8,3,5,1
3310,58,Female,India,Analyst,Operations,7,21,Medium,60,0,72,5,0,0,23,3,4,6.2,2.2,0,0,0,9,1,5,6,4,6,0
3311,37,Female,Germany,HR,Tech,26,17,Medium,52,1,31,1,0,1,23,1,9,8.5,5.5,1,0,13,4,1,3,9,8,6,1
3312,25,Female,USA,Developer,Tech,14,4,Medium,36,1,22,6,1,1,13,6,1,5.7,3.0,1,1,2,1,0,7,8,10,7,0
3313,45,Female,India,Analyst,Finance,12,6,Medium,43,0,74,2,1,0,25,5,3,4.5,2.5,1,0,1,2,1,9,4,5,10,0
3314,55,Female,Germany,Designer,HR,12,3,Low,38,1,59,1,1,1,38,10,10,7.6,0.3,0,1,11,5,1,1,6,5,8,1
3315,51,Female,India,Analyst,Tech,15,21,Low,33,0,76,6,1,2,17,2,2,5.2,3.6,1,1,12,8,1,8,5,8,6,0
3316,39,Female,UK,HR,Operations,21,23,Medium,56,1,81,5,0,0,19,8,2,4.7,3.6,1,1,0,7,0,4,10,10,10,0
3317,40,Female,Canada,Developer,Finance,19,12,Low,41,1,112,5,1,2,35,9,1,8.2,3.5,1,1,4,9,1,10,9,10,6,0
3318,52,Female,UK,Designer,Operations,12,3,Low,37,1,55,9,0,3,23,3,3,7.7,5.3,0,0,2,1,1,5,4,10,2,0
3319,40,Female,India,Developer,Operations,19,22,Low,58,1,8,10,0,0,25,6,10,4.9,4.6,1,0,7,2,0,1,1,4,3,1
3320,40,Female,USA,Designer,Tech,1,24,Low,41,0,105,10,0,0,28,6,5,7.6,5.2,0,1,4,10,1,5,9,8,6,0
3321,43,Female,Canada,Developer,Tech,2,17,Medium,40,1,68,3,1,1,21,10,6,7.9,0.4,1,0,4,4,0,9,9,10,6,0
3322,45,Female,UK,HR,HR,14,6,Medium,51,0,61,1,0,0,10,6,8,8.1,1.9,1,1,6,7,1,8,7,5,6,0
3323,33,Female,Germany,Designer,Tech,22,9,High,39,0,63,8,1,2,10,8,4,6.7,1.9,1,0,7,1,0,8,5,6,4,0
3324,51,Female,USA,Manager,Tech,18,9,Low,62,1,106,5,0,1,2,5,1,7.3,3.9,0,1,0,5,1,6,7,1,2,0
3325,59,Female,UK,Developer,HR,12,24,High,47,0,21,5,0,0,20,10,9,7.5,2.7,0,0,4,2,0,9,9,9,8,1
3326,52,Female,Germany,Developer,Operations,4,20,Medium,59,1,31,8,1,0,10,10,3,7.3,4.7,1,0,8,2,1,4,3,4,2,0
3327,57,Female,India,Analyst,HR,25,15,High,37,1,46,8,0,0,7,8,8,7.1,2.3,0,1,10,2,0,6,5,1,3,1
3328,40,Female,Germany,Designer,HR,21,12,High,63,0,1,2,1,0,30,3,4,6.7,1.3,0,0,11,9,0,3,3,7,1,1
3329,57,Female,UK,Manager,HR,5,10,Medium,59,1,84,3,1,1,9,7,3,6.4,1.7,0,1,8,10,1,2,8,10,9,0
3330,51,Female,UK,HR,Finance,13,12,Low,42,1,91,10,0,0,5,1,3,8.5,1.1,1,1,13,5,0,9,1,4,3,0
3331,54,Female,India,Analyst,Operations,3,16,Low,54,1,51,10,1,1,16,4,4,5.9,1.2,0,0,6,8,1,5,4,5,2,0
3332,39,Female,Germany,Manager,Finance,21,16,Low,61,1,87,1,1,0,37,5,4,4.9,1.3,1,1,13,10,0,2,7,7,6,1
3333,49,Female,Germany,Designer,Finance,18,22,High,40,0,87,3,1,2,6,7,7,7.6,0.1,1,0,3,6,1,5,9,7,8,0
3334,32,Female,India,Manager,Tech,22,24,High,59,0,13,4,1,0,31,6,2,5.4,4.3,1,1,14,1,1,6,10,9,4,1
3335,54,Female,Germany,Developer,HR,6,13,Medium,55,0,36,7,1,0,12,6,8,6.6,2.4,0,1,14,10,1,8,2,9,1,1
3336,38,Female,India,Developer,HR,3,8,High,59,1,26,9,0,0,5,2,2,4.9,0.1,1,0,14,9,1,5,9,7,7,0
3337,27,Female,USA,Analyst,Finance,1,23,High,55,0,23,5,0,2,2,2,1,7.0,2.2,0,0,1,7,1,2,6,10,3,0
3338,25,Female,UK,Designer,Tech,26,3,Medium,46,0,63,1,1,1,26,2,8,8.3,5.4,0,1,4,2,1,7,7,9,5,1
3339,41,Female,USA,Designer,Tech,6,21,Medium,64,1,69,2,0,0,25,10,4,7.4,3.1,0,1,3,8,0,5,4,5,2,1
3340,48,Female,Canada,Manager,Tech,2,9,Medium,53,1,25,10,0,0,3,8,6,5.4,5.9,0,1,12,2,1,2,5,2,8,0
3341,36,Female,Canada,Analyst,Operations,14,20,Medium,60,1,53,2,1,3,36,7,1,8.4,3.2,1,0,0,2,1,6,1,9,3,0
3342,27,Female,Canada,Designer,Finance,0,5,Low,41,1,14,9,1,2,20,1,3,5.7,5.8,1,1,12,4,0,7,4,6,9,0
3343,35,Female,India,Developer,Operations,1,22,Medium,61,1,28,10,0,1,27,9,7,6.2,1.2,0,0,6,8,1,8,8,6,1,1
3344,32,Female,Germany,Manager,Tech,9,13,Medium,42,1,99,7,0,1,17,8,7,6.5,1.7,1,1,2,7,0,3,6,9,6,0
3345,30,Female,USA,HR,Tech,15,7,Medium,52,0,73,2,1,1,31,9,8,8.5,4.2,1,0,5,2,1,4,7,1,3,1
3346,47,Female,USA,Developer,Tech,24,21,High,44,1,27,1,0,0,38,4,2,4.8,5.9,1,0,11,10,1,6,1,2,4,0
3347,37,Female,USA,Analyst,HR,27,23,Low,56,0,58,5,1,2,32,5,7,7.3,5.0,0,1,4,6,1,3,7,3,4,1
3348,26,Female,USA,Designer,Finance,14,4,Low,52,0,114,1,1,2,25,5,4,5.9,3.3,0,0,11,4,1,6,6,1,8,0
3349,31,Female,Canada,Developer,HR,23,24,High,32,1,72,9,1,1,16,9,6,4.8,0.5,0,1,3,10,0,9,4,4,9,0
3350,24,Female,USA,HR,Operations,14,6,Medium,36,0,20,3,1,2,28,8,4,8.2,2.2,0,1,2,1,1,5,2,2,5,0
3351,34,Female,Germany,HR,HR,13,12,Low,53,1,9,2,0,1,19,10,9,6.9,0.5,1,1,8,8,0,2,2,3,10,0
3352,51,Female,Canada,Analyst,Finance,21,4,Medium,38,0,3,6,0,0,29,6,1,7.5,1.9,1,0,4,8,0,10,7,8,10,0
3353,27,Female,USA,Developer,HR,13,10,Medium,44,0,117,3,1,0,4,10,1,5.5,1.6,0,0,9,6,1,2,3,4,3,0
3354,38,Female,India,Manager,Tech,5,3,High,54,1,61,5,1,1,5,10,5,7.5,2.3,1,1,6,10,1,7,2,9,9,0
3355,40,Female,UK,Developer,Operations,13,8,Medium,52,1,3,10,0,0,9,1,5,7.8,5.0,0,0,3,7,1,4,10,6,1,0
3356,56,Female,UK,HR,Operations,16,13,Low,37,1,5,8,0,1,5,7,8,6.2,0.9,0,0,0,3,0,9,3,1,1,1
3357,47,Female,UK,Analyst,Tech,17,12,Medium,51,1,89,10,1,0,9,9,7,6.8,1.8,0,1,1,9,1,9,10,6,3,0
3358,26,Female,Canada,Analyst,Tech,19,15,High,43,0,103,2,0,0,20,4,3,8.4,1.6,1,1,11,4,0,6,2,7,2,0
3359,50,Female,USA,Manager,Tech,18,3,Medium,40,1,79,5,0,3,3,4,8,7.9,1.8,1,0,9,2,1,10,3,4,8,0
3360,58,Female,Canada,Analyst,Finance,29,4,High,59,0,71,8,1,3,12,5,4,6.3,2.2,1,1,12,4,0,5,5,8,5,0
3361,41,Female,Germany,Analyst,HR,16,5,Low,42,1,91,1,0,1,9,8,3,7.2,1.5,1,0,4,2,1,7,10,10,10,0
3362,42,Female,India,Analyst,Operations,15,11,High,63,0,15,10,0,2,15,5,2,7.6,5.7,1,1,13,4,1,5,10,3,1,0
3363,31,Female,India,Analyst,HR,7,7,Medium,42,1,37,10,1,2,18,4,9,4.6,2.5,0,0,11,2,1,9,10,7,3,1
3364,26,Female,UK,Analyst,Tech,6,12,Medium,55,1,48,4,1,2,5,8,7,6.9,0.7,0,0,7,8,0,9,5,7,3,0
3365,57,Female,UK,HR,Tech,19,12,Low,46,0,60,5,0,0,25,5,5,8.4,2.8,1,1,7,6,0,7,7,4,2,0
3366,27,Female,UK,Developer,HR,27,14,High,48,1,64,10,1,1,8,8,9,8.3,1.1,1,1,11,8,1,4,10,1,9,0
3367,47,Female,USA,Designer,Operations,11,20,Medium,56,0,82,3,1,1,9,1,3,7.8,1.3,1,0,13,1,1,1,3,10,1,1
3368,25,Female,Germany,Analyst,Finance,8,23,High,50,0,49,2,1,1,39,3,6,4.9,1.7,1,1,7,9,1,4,3,10,10,0
3369,56,Female,Germany,Designer,HR,26,23,Low,62,1,16,3,0,0,2,7,8,8.5,0.7,0,0,12,2,1,3,7,6,5,1
3370,22,Female,Germany,Designer,Tech,13,3,Low,48,0,112,5,0,2,18,1,9,6.9,4.3,1,1,8,8,0,1,6,10,9,0
3371,45,Female,Germany,HR,Tech,19,5,Low,54,0,27,7,1,0,34,5,4,5.4,4.8,0,1,1,4,0,10,6,7,3,1
3372,57,Female,UK,Analyst,Finance,0,7,Medium,32,1,43,2,1,0,5,6,1,7.2,2.4,0,1,3,2,0,4,4,3,10,0
3373,27,Female,India,Designer,HR,9,19,Medium,41,1,11,7,1,0,28,1,8,7.9,4.1,0,0,11,1,1,7,4,5,3,1
3374,52,Female,UK,Analyst,Finance,16,10,Medium,39,0,69,6,1,0,18,7,10,4.9,2.3,1,0,10,4,1,2,2,8,7,1
3375,41,Female,Germany,Manager,Finance,16,19,Medium,57,1,70,7,1,2,14,9,3,8.2,1.0,1,0,9,10,1,7,6,7,1,0
3376,45,Female,UK,Manager,Operations,16,11,High,50,1,71,7,0,2,37,9,6,8.2,2.4,1,0,5,1,1,6,10,2,9,0
3377,46,Female,Germany,Manager,Operations,3,8,Low,45,1,2,9,1,2,20,3,4,4.6,3.3,1,0,14,8,0,9,3,4,7,0
3378,57,Female,Canada,Designer,Tech,16,19,Low,39,1,48,7,1,1,38,4,6,8.1,0.2,1,0,12,2,1,2,6,7,8,0
3379,42,Female,India,Manager,HR,17,10,High,32,1,20,6,1,1,22,1,3,8.3,3.9,0,1,5,8,1,6,3,9,2,0
3380,51,Female,Canada,HR,Operations,19,23,Medium,56,1,7,10,0,2,19,4,7,4.7,4.5,1,0,11,10,1,6,3,7,3,0
3381,45,Female,USA,HR,Tech,22,9,Medium,55,0,63,8,1,1,1,5,2,5.7,5.2,1,1,11,1,0,6,1,8,9,0
3382,51,Female,UK,Designer,HR,1,9,Medium,51,0,91,7,1,1,31,7,5,6.0,0.6,1,0,4,7,0,3,5,10,4,0
3383,43,Female,USA,Analyst,Tech,7,17,Medium,61,1,58,6,0,1,27,5,3,5.9,0.0,1,1,14,7,1,6,2,9,5,0
3384,49,Female,UK,Developer,Operations,12,9,Low,36,1,29,4,1,3,3,8,5,7.5,0.4,1,1,1,5,1,9,10,1,9,0
3385,28,Female,Canada,Analyst,Tech,22,24,Medium,34,1,31,7,1,3,6,7,3,5.9,5.5,0,0,7,3,1,3,2,3,10,0
3386,56,Female,Germany,Analyst,HR,24,10,High,63,0,74,8,1,0,2,1,9,8.3,4.6,1,1,0,6,1,2,9,6,8,0
3387,49,Female,Germany,Analyst,HR,29,11,Medium,48,1,19,8,0,0,24,2,8,8.5,5.0,0,1,12,5,0,8,2,8,5,0
3388,35,Female,UK,Analyst,Tech,21,17,Low,36,1,113,4,0,2,8,7,2,5.8,3.1,1,0,0,9,0,3,2,7,2,0
3389,31,Female,Germany,Developer,HR,19,4,Medium,42,1,15,10,1,0,22,3,8,6.5,3.2,1,1,11,4,0,5,6,6,3,1
3390,37,Female,Canada,Manager,Tech,21,9,Low,35,1,24,9,1,0,22,2,8,6.7,1.8,0,0,0,9,0,5,10,4,3,0
3391,37,Female,Germany,Analyst,HR,14,17,Low,50,1,59,3,1,0,25,9,10,6.8,5.1,1,0,8,10,0,2,1,8,7,1
3392,52,Female,Canada,HR,Tech,19,20,High,54,0,44,9,1,1,39,10,3,6.0,5.0,1,1,4,6,0,2,8,10,6,0
3393,46,Female,USA,Designer,Tech,22,24,Low,48,1,8,3,0,1,17,8,10,5.2,2.4,0,0,13,9,0,6,1,4,7,1
3394,34,Female,Canada,Designer,Tech,8,20,High,44,1,50,7,1,1,23,8,5,4.7,2.0,1,0,11,3,0,2,9,6,8,0
3395,27,Female,India,HR,Finance,2,12,Medium,58,0,102,4,1,3,26,3,2,4.9,4.4,1,1,1,1,0,6,4,3,5,1
3396,30,Female,India,Analyst,HR,2,24,Medium,32,0,60,5,1,1,1,10,10,8.1,0.2,1,1,10,6,1,7,3,7,6,0
3397,57,Female,India,Developer,Operations,1,20,Medium,33,1,112,3,1,0,0,9,6,5.6,5.2,1,1,0,4,1,4,7,6,1,1
3398,41,Female,UK,Manager,Tech,0,3,Low,49,1,39,2,1,1,15,8,2,4.8,2.7,1,1,3,10,0,10,8,7,4,0
3399,39,Female,UK,Designer,Finance,13,9,Medium,64,0,103,8,1,0,23,2,4,7.0,2.6,1,1,10,4,0,4,5,5,6,0
3400,42,Female,UK,Manager,Operations,16,5,High,33,0,60,7,0,3,35,7,3,4.8,4.0,1,0,1,4,1,3,3,5,4,0
3401,25,Female,Canada,Developer,Tech,12,16,Medium,35,0,66,7,0,0,10,8,1,4.8,3.9,0,1,2,1,1,1,4,2,1,0
3402,54,Female,UK,Designer,Operations,18,14,Medium,47,0,79,8,0,3,25,7,8,7.0,1.6,0,0,1,5,0,4,10,6,3,1
3403,48,Female,USA,Manager,Finance,29,16,High,35,1,75,1,1,1,5,9,8,6.9,5.7,0,1,7,9,0,3,6,1,3,1
3404,28,Female,India,Developer,Operations,22,6,Low,40,1,14,8,0,2,25,7,1,4.7,5.9,1,1,13,3,1,8,5,7,3,0
3405,27,Female,Canada,Manager,Tech,14,15,Low,52,1,52,10,1,2,28,7,6,6.3,3.2,0,1,2,2,0,5,4,3,4,1
3406,36,Female,India,Analyst,Operations,26,18,Low,54,1,3,5,1,3,0,1,1,6.2,3.4,0,1,1,2,1,7,3,2,9,0
3407,39,Female,UK,Developer,Operations,24,18,Medium,33,0,22,8,1,2,8,2,9,6.7,3.3,1,1,5,10,1,3,6,7,9,0
3408,53,Female,Canada,Manager,Tech,13,24,High,34,0,26,9,0,1,26,5,1,7.5,2.9,1,1,6,7,1,3,7,9,8,0
3409,32,Female,Germany,Analyst,Finance,1,7,Medium,54,0,102,2,1,2,6,1,3,5.6,5.7,1,1,14,6,1,6,2,1,3,0
3410,41,Female,USA,Analyst,Finance,6,22,High,57,0,106,3,1,2,2,10,9,6.2,1.5,0,1,8,2,0,10,6,6,2,1
3411,45,Female,UK,Developer,Operations,16,8,Medium,38,0,119,6,1,3,8,7,1,7.7,0.6,0,0,10,1,1,4,3,8,3,0
3412,36,Female,UK,HR,HR,17,8,Low,64,1,36,9,1,0,1,5,2,8.2,5.6,0,1,9,7,0,8,10,2,5,0
3413,28,Female,USA,Designer,Operations,5,20,Low,35,1,76,10,1,0,9,5,4,8.1,1.3,1,0,3,6,1,3,8,5,7,0
3414,42,Female,USA,Developer,HR,26,8,High,54,1,42,10,1,0,16,8,7,6.4,4.5,1,1,4,5,0,5,2,4,2,1
3415,47,Female,Germany,Analyst,Operations,20,9,Low,56,1,36,8,1,1,30,9,8,6.6,1.2,1,0,13,5,0,1,5,10,6,1
3416,35,Female,UK,Analyst,Finance,7,18,Medium,57,1,103,6,1,2,0,10,1,6.6,5.8,0,1,10,10,1,1,8,3,2,0
3417,58,Female,UK,Developer,Operations,27,11,Low,59,1,84,5,1,0,17,1,1,8.0,4.7,1,0,5,3,1,8,9,10,1,0
3418,42,Female,India,HR,Operations,26,15,Low,59,0,28,3,1,1,5,10,5,7.9,5.5,0,0,2,5,0,7,7,8,3,0
3419,39,Female,Canada,Designer,HR,1,14,Medium,52,1,28,4,1,2,37,4,8,5.7,5.7,0,1,2,6,1,1,9,2,4,1
3420,26,Female,Canada,Manager,Finance,0,21,Low,41,0,48,7,1,2,3,2,1,5.2,0.5,1,0,2,7,1,6,9,1,2,0
3421,24,Female,India,Developer,HR,15,3,High,58,0,74,7,1,1,39,9,3,6.0,2.6,0,0,4,7,1,2,8,1,3,0
3422,44,Female,Canada,Designer,Operations,6,10,Medium,46,0,50,3,0,0,3,9,6,5.7,3.9,1,1,10,10,1,1,7,10,6,0
3423,47,Female,USA,Designer,Tech,21,6,Medium,48,1,49,4,1,3,34,1,1,8.3,4.8,0,0,5,10,1,10,6,5,9,0
3424,58,Female,Canada,Analyst,Operations,23,23,Medium,36,1,27,3,1,0,3,3,3,5.6,1.4,0,1,8,8,1,5,3,9,2,0
3425,45,Female,Canada,Manager,Operations,10,24,Medium,47,1,73,2,1,2,0,10,1,5.2,5.5,1,1,8,5,1,5,8,4,7,0
3426,40,Female,India,Developer,HR,14,21,High,54,1,4,6,0,0,30,8,4,8.1,1.3,0,1,11,4,1,2,3,7,1,1
3427,46,Female,Germany,Analyst,Tech,12,23,Low,40,1,55,7,1,0,18,2,9,4.8,5.2,0,0,4,7,1,5,9,2,4,1
3428,42,Female,Canada,Analyst,Tech,29,7,Low,64,1,63,4,1,3,20,2,5,5.5,3.1,1,0,13,2,0,7,9,3,2,1
3429,33,Female,Canada,HR,HR,23,19,Low,55,1,88,5,1,2,29,2,3,6.3,3.1,0,1,7,8,1,4,10,10,4,0
3430,54,Female,Germany,Designer,Finance,1,5,High,55,1,96,8,1,1,6,5,10,6.9,2.2,1,0,6,4,0,2,10,9,2,1
3431,25,Female,India,Developer,Tech,13,21,High,55,0,16,9,1,2,4,9,7,5.8,0.6,1,0,3,10,1,5,9,5,3,0
3432,28,Female,Germany,Developer,Tech,23,3,Low,50,0,112,7,1,1,1,7,6,6.5,2.1,1,0,0,1,1,6,4,6,8,0
3433,43,Female,India,Developer,HR,5,3,Medium,56,1,96,10,1,0,2,7,9,5.3,2.6,0,1,2,2,1,8,9,3,4,1
3434,54,Female,USA,Analyst,Finance,8,22,Low,62,0,88,1,0,2,14,2,4,6.8,2.9,1,1,10,1,1,9,2,6,6,1
3435,38,Female,India,HR,Finance,27,11,Low,56,1,96,3,1,2,38,2,4,6.1,4.4,1,0,9,5,0,10,1,10,9,0
3436,45,Female,USA,Manager,Operations,6,7,Medium,58,1,54,5,1,3,36,5,9,7.9,2.1,0,0,4,1,1,8,8,8,8,1
3437,55,Female,USA,Analyst,Operations,17,9,Low,63,1,117,3,0,1,9,7,2,6.2,2.4,0,1,9,9,1,7,6,10,2,0
3438,49,Female,India,Manager,HR,23,8,Medium,42,0,8,1,1,2,8,7,10,6.3,5.4,1,0,12,4,1,9,10,1,2,1
3439,43,Female,UK,HR,Finance,8,19,Medium,36,1,90,2,0,1,22,9,2,6.9,4.5,1,1,12,10,1,9,9,10,3,0
3440,38,Female,India,Designer,HR,22,24,Medium,64,1,88,8,1,1,13,3,9,5.0,0.1,1,0,2,3,1,6,9,8,2,1
3441,55,Female,Canada,Developer,Operations,3,19,Medium,50,1,67,7,1,1,32,1,7,5.1,4.9,0,0,10,9,1,3,3,8,3,1
3442,27,Female,Canada,Manager,HR,8,15,Medium,47,1,72,10,1,3,15,9,5,7.7,5.9,1,0,3,4,0,8,2,7,2,0
3443,27,Female,UK,Analyst,HR,3,14,Medium,42,1,109,3,1,0,19,1,5,5.6,5.6,0,0,8,1,0,3,7,4,6,1
3444,55,Female,USA,Manager,Tech,11,6,Low,42,1,78,4,1,0,7,8,9,7.2,5.0,1,1,8,2,0,1,5,1,9,0
3445,22,Female,UK,Designer,Tech,3,10,Medium,41,0,15,3,1,2,37,5,10,4.9,3.8,0,1,10,4,1,4,10,10,8,1
3446,31,Female,Canada,Developer,Tech,24,7,Low,36,1,15,4,1,0,33,8,5,7.8,1.7,1,1,8,1,0,9,6,2,6,0
3447,42,Female,UK,Manager,Operations,29,7,Low,54,0,12,8,1,3,30,7,9,8.5,3.9,0,1,12,6,1,8,5,10,4,1
3448,26,Female,India,Designer,HR,23,15,Medium,56,0,77,9,0,0,7,9,8,6.0,4.2,1,0,8,7,1,6,4,3,10,0
3449,23,Female,UK,Analyst,Tech,19,13,High,60,0,85,7,1,2,24,2,6,6.5,1.7,1,1,13,1,0,3,1,5,5,1
3450,43,Female,USA,HR,Tech,13,10,Low,44,1,84,9,0,1,12,9,5,6.3,1.5,0,1,11,6,1,3,4,3,4,0
3451,23,Female,India,Analyst,Tech,23,10,Low,63,0,72,9,1,0,17,10,5,8.1,2.4,0,0,0,3,1,7,10,8,5,0
3452,31,Female,Germany,Developer,Operations,23,3,Low,43,0,62,7,0,2,33,5,5,4.5,3.8,1,0,8,7,1,5,3,6,2,1
3453,55,Female,Canada,Analyst,Operations,6,15,Low,55,1,118,7,0,2,35,5,1,7.1,1.8,0,0,14,2,0,3,3,3,8,0
3454,37,Female,Canada,Analyst,HR,25,7,Medium,52,1,40,8,0,0,16,1,5,7.1,3.3,1,0,11,2,0,1,5,2,1,1
3455,43,Female,UK,Analyst,HR,12,23,Low,60,0,52,10,0,0,11,6,3,6.0,5.4,0,1,11,4,1,9,1,3,9,0
3456,33,Female,India,Analyst,HR,21,10,High,54,1,67,3,1,1,15,10,6,5.4,1.8,1,1,10,8,0,5,6,2,1,1
3457,45,Female,Germany,Developer,Tech,7,19,Medium,64,1,73,8,1,1,12,10,9,5.5,5.8,0,1,11,3,1,7,2,3,5,1
3458,59,Female,India,Designer,Finance,22,15,Medium,39,0,98,1,1,1,10,10,3,7.7,2.8,1,0,13,8,0,10,1,9,9,0
3459,31,Female,Canada,Manager,Operations,4,11,Medium,44,1,116,6,0,1,13,10,1,4.8,0.6,0,0,10,7,1,9,8,1,1,0
3460,56,Female,India,HR,Tech,11,4,Low,36,1,8,2,0,1,27,3,8,6.8,0.3,1,0,12,5,1,4,10,3,1,1
3461,53,Female,Germany,Manager,Tech,12,21,Low,41,1,50,7,1,1,23,10,9,5.7,2.0,0,1,1,4,1,5,3,7,3,1
3462,28,Female,UK,Manager,HR,28,22,Medium,45,1,47,3,0,1,16,3,10,5.6,1.6,1,0,7,10,0,3,6,2,8,1
3463,42,Female,USA,HR,HR,19,19,Low,55,1,79,10,1,0,8,3,4,6.5,5.1,0,0,8,10,1,7,2,3,3,0
3464,41,Female,India,Developer,Tech,13,9,Medium,42,0,48,5,1,2,29,4,10,8.1,4.4,0,1,11,2,0,1,5,6,2,1
3465,47,Female,USA,HR,Operations,27,5,Low,34,1,17,10,1,2,36,9,5,7.0,5.3,1,0,7,9,0,8,9,2,6,0
3466,25,Female,Canada,Developer,Operations,17,21,Low,60,0,9,2,0,0,2,8,3,7.7,3.5,0,0,8,4,0,3,7,1,10,0
3467,43,Female,UK,Manager,Tech,26,21,Low,61,1,84,1,0,0,7,6,8,6.9,2.6,1,0,4,5,1,4,4,10,5,1
3468,36,Female,UK,Developer,Finance,23,11,Low,38,0,114,5,1,0,17,8,3,7.3,1.6,1,0,9,2,1,10,3,2,9,0
3469,42,Female,India,Designer,Finance,24,12,High,48,1,53,9,1,1,29,8,4,6.2,3.5,1,1,11,2,1,4,9,4,3,0
3470,36,Female,UK,HR,Operations,19,16,Low,51,0,78,9,1,1,2,1,10,8.2,3.7,0,0,6,2,1,7,4,5,4,1
3471,43,Female,India,Designer,HR,3,20,High,42,1,14,7,1,1,33,9,7,6.5,2.4,1,0,10,10,1,7,5,1,10,0
3472,49,Female,India,Manager,Finance,20,17,Medium,56,0,10,9,1,3,27,1,2,6.7,5.6,0,0,2,2,0,4,6,4,8,0
3473,35,Female,USA,HR,Finance,17,3,High,55,1,39,4,1,1,36,2,1,6.6,3.8,1,0,3,9,1,6,10,5,2,0
3474,48,Female,UK,Manager,HR,6,8,Medium,33,1,117,3,0,2,24,9,4,5.8,5.0,0,1,3,5,1,8,5,4,5,0
3475,49,Female,India,Designer,Finance,14,17,High,58,1,111,4,1,0,29,7,8,5.4,3.7,0,0,12,6,1,10,9,2,9,1
3476,47,Female,USA,Manager,Tech,20,8,Low,50,0,105,7,0,0,6,10,1,4.8,1.9,0,0,9,4,1,4,1,1,9,0
3477,23,Female,Germany,HR,Finance,5,20,Medium,60,0,104,8,1,0,28,1,10,7.4,4.4,1,1,3,2,1,1,6,4,10,1
3478,46,Female,USA,HR,HR,15,3,Low,42,1,46,2,1,1,1,3,3,5.7,1.4,1,0,10,3,1,7,4,2,9,0
3479,24,Female,USA,Manager,Tech,19,5,Medium,50,1,117,5,1,1,25,1,4,6.1,3.6,0,1,7,3,1,2,4,10,1,1
3480,29,Female,India,HR,Finance,23,19,Medium,59,0,100,5,0,2,6,5,4,8.2,2.4,1,0,1,10,1,3,3,9,1,0
